@relation popular

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 {0, 1}
@attribute a17 {0, 1}
@attribute a18 {0, 1}
@attribute a19 {0, 1}

@data
1,0,7100,-0.155555556,150,4.16,4,11520,7100,0.261111111,2,6,4024.593927,0,0.06,0,1,0,1
15,1790,873,-0.291666667,1097,4.969917958,-1,4095.516245,1834.6,0.233609009,29,8,2532.535305,2600,0.083865087,0,0,0,1
2,0,3800,-0.25,195,4.707692308,4,3603.666667,3800,0.07020202,2,8,2582.370131,0,0.035897436,1,0,0,1
5,2154.987854,1900,-0.436507937,1029,4.434402332,-1,5965.983171,4700,0.002710006,6,6,3930.258163,42300,0.06122449,0,1,0,0
3,3567.760761,1900,-0.348511905,753,4.903054449,-1,6027.642538,29666.66667,0.121306818,28,6,4990.342512,36200,0.054448871,0,0,0,0
4,0,4800,-0.15,292,4.77739726,-1,3530.021134,4800,0.12516835,7,8,2380.588482,0,0.034246575,0,0,0,0
0,0,0,-0.315096618,965,4.912953368,-1,3781.3125,0,0.080126789,15,7,2323.501215,0,0.046632124,0,0,0,0
1,928.8947368,1100,-0.26203373,944,4.734110169,-1,9596.2,1100,0.101800668,7,8,3556.007618,1600,0.033898305,1,0,0,0
0,1947.375,0,-0.174747475,380,4.602631579,4,4494.578102,0,0.112749589,10,9,3278.334174,4400,0.05,0,0,0,0
2,3155.953779,1400,-0.316898148,844,4.47985782,217,8303.867769,1450,0.131487455,6,8,4521.371017,21900,0.047393365,0,1,0,1
2,0,697,-0.183333333,268,4.343283582,4,4009.8,998.5,0.079683196,7,6,2630.023531,0,0.037313433,1,0,0,1
3,0,1100,-0.326256614,953,4.618048269,4,5566.666667,2233.333333,0.080949901,7,7,3149.532567,0,0.045120672,0,0,0,1
1,1056.466667,0,-0.1875,791,5.637168142,-1,3572.005853,0,0.167442948,18,4,2869.578618,2000,0.069532238,0,0,0,0
1,0,2100,-0.301666667,171,4.485380117,-1,6047.734536,2100,-0.015757576,4,7,3322.348178,0,0.029239766,0,0,1,1
1,0,769,-0.122916667,513,4.567251462,-1,4665.925091,769,0.206954157,22,9,2380.161976,0,0.048732943,0,0,0,0
1,1479,2700,-0.4,225,5.031111111,-1,8514.86451,2700,0.212066116,10,8,4519.067748,2700,0.035555556,0,0,0,1
1,1684.964286,1200,-0.182947531,680,4.869117647,-1,3569.217787,1200,-0.038031046,11,5,2575.020907,8100,0.008823529,1,0,0,0
5,0,2000,-0.399252137,682,4.818181818,-1,4275.323529,2300,-0.03883594,20,10,1989.032712,0,0.016129032,0,0,0,0
3,0,953,-0.245833333,265,4.630188679,4,6099.724638,3235.333333,-0.039914773,4,5,3020.284884,0,0.01509434,0,0,0,0
5,0,751,-0.214021164,481,4.652806653,4,3362.880826,823.5,0.083190793,16,8,2113.711091,0,0.03950104,0,1,0,0
6,0,1000,-0.196992481,527,4.658444023,-1,3551.066558,1033.333333,0.039061147,12,6,1934.120042,0,0.030360531,0,1,0,0
2,872.5384615,717,-0.2,259,4.347490347,-1,3803.888889,3308.5,0.156547619,5,7,2350.27155,1900,0.027027027,0,0,0,1
6,3060.909091,6700,-0.304166667,232,5.49137931,-1,15161.14286,13625,0.118333333,41,10,5714.191905,12900,0.021551724,1,0,0,1
1,0,2300,-0.172916667,257,5.038910506,-1,3453.339529,2300,0.052360911,2,7,1837.325502,0,0.031128405,0,0,0,0
1,0,2800,-0.3625,870,4.874712644,4,4878.604167,2800,0.218095083,29,7,3017.35213,0,0.062068966,0,0,0,1
1,0,18300,-0.366666667,213,4.422535211,-1,31657.14286,18300,-0.053289474,1,8,6557.184042,0,0.018779343,0,0,0,0
1,1942.28,1000,-0.223042929,734,4.529972752,217,6487.8,1000,0.098187624,17,10,3375.875663,11400,0.044959128,1,0,0,1
0,0,0,-0.125462963,572,4.403846154,4,5280.434783,0,0.112163625,9,7,2436.062293,0,0.027972028,0,0,0,1
4,1282.962963,1600,-0.1,149,4.651006711,-1,3589.01439,1600,0.155397727,5,6,2329.33507,3600,0.046979866,0,0,0,1
1,2179.126692,3400,-0.3,213,5.20657277,-1,5273.597148,3400,0.077622378,4,5,3276.893663,141400,0.03286385,1,0,0,0
6,3509.754629,1900,-0.266088682,1594,4.712672522,-1,7928.777778,4700,0.17500174,15,6,5785.856982,104600,0.04391468,0,0,1,1
4,0,11700,-0.101388889,193,5.227979275,-1,5966.68969,11700,0.267115385,13,7,3315.458988,0,0.046632124,0,0,0,1
2,0,2600,-0.369704861,1065,4.56056338,-1,3818.617858,6300,0.061012321,3,6,2676.568326,0,0.055399061,0,1,0,0
2,0,1200,-0.223065476,528,4.147727273,217,6545.769231,9600,0.212024942,9,6,2740.877913,0,0.054924242,1,0,0,1
4,2481.453215,1600,-0.44,581,4.724612737,-1,3479.157161,6100,0.171380471,8,4,3139.00581,3400,0.04475043,0,0,0,0
2,2156.016009,883,-0.222619048,563,5.456483126,4,9753.213439,883,-0.002908163,33,6,4253.93363,40400,0.024866785,0,0,0,0
12,734.8888889,776,-0.191617063,911,4.995609221,-1,3582.054833,3510.857143,0.130992063,21,8,1823.048233,1200,0.03622393,0,0,0,0
11,1350.454545,1,-0.343111111,1245,4.344578313,217,3145.031751,2144.375,0.131029517,26,6,2185.404455,3800,0.069076305,0,0,0,0
4,2234.04423,2100,-0.304938272,1374,4.891557496,-1,4787.644444,4950,0.016215544,8,7,2992.262244,21500,0.037845706,0,0,1,1
3,3116.886313,1700,-0.287179487,634,4.44637224,-1,4234.214286,4133.333333,0.077659125,15,5,3726.938029,14300,0.031545741,0,1,0,0
4,0,1100,-0.190625,393,4.949109415,4,3316.373295,20500,0.176979472,12,10,1561.335646,0,0.043256997,0,0,0,1
1,0,1000,-0.6,541,4.563770795,-1,3603.785714,1000,0.175324675,26,5,2354.258375,0,0.036968577,0,1,0,1
3,0,2900,-0.322222222,261,5.076628352,4,3328.53351,2900,-0.049884259,13,7,1844.268475,0,0.019157088,0,0,0,1
4,0,1000,-0.254583333,821,4.224116931,4,3332.259982,1000,0.142222504,5,7,1403.343334,0,0.047503045,1,0,0,1
1,0,1900,-0.309374162,1665,4.631231231,-1,6614.428571,1900,0.0526963,1,8,3062.544932,0,0.038438438,1,0,0,0
9,2874.984385,201,-0.303070175,1238,4.608239095,217,4286.028169,3928.714286,0.128626853,24,7,3548.658251,20000,0.046849758,0,1,0,1
4,0,0,-0.241666667,132,4.431818182,217,5237.506667,0,0.048148148,5,8,2702.001919,0,0.03030303,0,0,0,1
1,1856.692308,2200,-0.330769231,943,5.088016967,-1,3507.689189,2200,0.039224265,2,6,2709.981139,3600,0.039236479,0,0,0,0
5,1968.97319,7000,-0.415,550,4.581818182,-1,4651.90566,7000,-0.014473684,8,10,3631.452477,36300,0.016363636,0,0,0,0
3,3287.637782,13500,-0.501058201,140,4.464285714,4,8594.230769,13500,0.027513228,5,7,5388.556568,57400,0.05,0,0,0,0
0,0,0,-0.218303571,699,4.705293276,-1,6451.666667,0,0.11342305,8,8,2671.20323,0,0.042918455,0,1,0,1
3,1639.75,3500,-0.2,139,4.057553957,4,3251.925338,3500,0.4125,5,5,2737.349552,4800,0.035971223,0,0,0,0
1,0,2000,-0.238730159,206,4.587378641,-1,5936,2000,0.130970418,3,5,3033.806285,0,0.048543689,1,0,0,0
2,1529.1875,0,-0.358333333,225,4.182222222,4,5195.408185,0,0.129318182,4,9,3360.232615,3900,0.053333333,0,0,1,0
4,3034.169767,8500,-0.449007937,505,4.36039604,-1,14257.23333,10350,0.007804998,4,8,6551.277273,12200,0.053465347,0,0,0,1
1,0,0,-0.297435897,1861,4.533046749,-1,5469.888889,0,0.17819801,27,10,2832.081537,0,0.044599678,0,0,0,1
2,0,678,-0.323958333,413,4.520581114,4,8230,678,0.036961279,2,6,3619.38447,0,0.050847458,0,0,0,0
6,0,10300,-0.174537037,1090,4.952293578,217,2772.567926,10300,0.192817059,27,7,1379.961211,0,0.04587156,0,0,0,1
2,0,1300,-0.133333333,826,4.750605327,-1,3985.351032,1750,0.164484284,2,7,2910.976535,0,0.035108959,0,0,0,1
2,0,10900,-0.221875,156,4.807692308,217,9121.601351,10900,0.232743249,11,10,3480.787488,0,0.096153846,0,0,1,1
3,1733.333333,19800,-0.245729403,578,4.346020761,4,6976.797441,19800,0.109774862,5,8,4285.987334,2800,0.046712803,0,0,0,1
1,3034.124621,1300,-0.229166667,168,4.458333333,-1,6833.161421,1300,-0.037413912,4,7,4676.737911,210300,0.017857143,0,1,0,1
1,2977.785771,3900,-0.174945887,1359,4.863870493,4,4066.666667,3900,0.210396722,32,7,3596.194638,7400,0.050772627,0,0,0,1
1,1485.214286,4700,-0.178531746,892,4.378923767,-1,4787.5,4700,0.200121815,13,10,3559.385291,4700,0.051569507,0,0,0,0
5,1875,1100,-0.110416667,245,4.730612245,217,8798.223214,1620,0.277941176,16,8,4156.58897,3400,0.044897959,0,0,0,1
3,2484.548068,2400,-0.336111111,135,4.725925926,217,3866.645161,2400,-0.051352814,6,4,2891.164436,5700,0.051851852,0,0,0,1
0,0,0,-0.355718954,809,4.588380717,217,5370.448718,0,0.17321448,14,6,2154.801447,0,0.072929543,0,0,0,1
0,0,0,-0.220061728,460,4.463043478,-1,3476.038194,0,0.110286195,1,6,1791.351981,0,0.036956522,1,0,0,1
2,0,0,-0.3,102,5.254901961,4,3328.53351,0,0.118181818,2,4,2118.631794,0,0.029411765,0,0,0,1
0,0,0,-0.333611111,392,4.742346939,4,4400,0,-0.01721028,9,10,1707.691274,0,0.033163265,0,0,0,0
2,0,4100,-0.370138889,407,5.117936118,4,7961.541667,8900,0.157043962,21,8,4422.160162,0,0.046683047,1,0,0,1
3,0,1200,-0.238888889,276,4.757246377,-1,7254.208972,16150,0.082744108,22,8,3660.334956,0,0.032608696,0,0,0,1
2,981,1200,-0.414215686,717,5.026499303,-1,3572.013501,1350,0.004891775,11,7,2112.3378,981,0.018131102,0,0,0,0
1,2453.43475,2300,-0.45,435,4.556321839,-1,3589.01439,2300,0.145104895,3,6,2969.912922,38900,0.018390805,0,0,0,1
4,1330,881,-0.166666667,395,4.972151899,-1,4448.864865,929,0.238458565,4,9,2357.11721,14000,0.043037975,0,0,0,1
3,2931.136995,8200,-0.266666667,244,5.159836066,-1,14750,9750,0.24138756,20,7,6342.446087,25500,0.057377049,0,1,0,1
2,0,1100,-0.278763441,562,4.494661922,217,6731.821622,2350,0.066962585,4,6,3583.122343,0,0.053380783,0,0,0,0
2,1193.5,14000,-0.309027778,682,4.552785924,-1,3567.760761,14000,0.085659627,3,8,2033.907909,1600,0.054252199,0,0,0,0
1,1433.333333,2300,-0.226190476,511,4.596868885,-1,5727.96875,2300,0.030924631,4,5,3063.365637,1600,0.029354207,1,0,0,0
0,0,0,-0.5,185,5.118918919,4,3750.035088,0,0.134120425,3,7,2374.985903,0,0.081081081,0,0,0,1
4,3262.358556,639,-0.347916667,224,4.580357143,-1,7721.55681,12113,0.091875,4,10,4834.941207,33800,0.0625,0,0,0,0
4,0,837,-0.566666667,279,4.634408602,-1,4029.529189,912,0.072470356,4,8,2951.164723,0,0.0609319,0,0,0,1
4,0,844,-0.05,442,4.42081448,4,3251.925338,26872,0.299445346,5,7,2256.743064,0,0.049773756,0,0,0,0
5,0,902,-0.149074074,397,4.727959698,217,3086.721311,1214.5,0.28169899,8,10,2014.644113,0,0.050377834,0,0,0,0
1,0,1100,-0.296664187,684,4.501461988,-1,4917.459519,1100,0.071048457,5,6,3012.223362,0,0.048245614,0,0,0,1
5,0,1300,0,226,5.079646018,-1,5513.470893,1300,0.346015713,6,6,3149.430244,0,0.075221239,0,1,0,0
19,726.6,545,-0.213461538,883,4.702151755,217,2082.425,3151.157895,0.311805477,19,8,1596.953099,1200,0.082672707,0,0,0,0
0,3013.891089,0,-0.4703125,578,4.394463668,-1,3409.404329,0,-0.020941558,10,2,3211.647709,47400,0.051903114,1,0,0,0
4,2180.212963,1900,-0.131060606,1038,5.185934489,-1,3706.352941,6300,0.030776515,8,7,3021.764215,6000,0.010597303,1,0,0,1
3,0,584,-0.1625,197,4.852791878,4,9000,2094.666667,0.0625,6,10,2034.111785,0,0.015228426,0,1,0,0
1,1783.571429,850,-0.316666667,719,4.687065369,-1,7276.087719,850,0.275419839,7,9,3819.726526,6100,0.059805285,0,1,0,1
3,0,6800,-0.250747863,318,4.688679245,-1,7361.208241,28700,-0.003888889,23,9,4336.268564,0,0.028301887,0,0,0,1
3,2639.36289,1000,-0.383333333,176,4.818181818,4,4026.320225,2500,0.173958333,5,9,3206.287908,17100,0.0625,0,0,0,0
1,1356.636364,1100,-0.26,159,5.503144654,-1,3481.800852,1100,0.05719697,1,10,2172.358681,2700,0.044025157,0,0,0,0
3,0,1300,-0.240833333,397,5.100755668,-1,3512.216549,1450,0.13742785,8,6,1810.77746,0,0.047858942,0,0,0,0
2,1307.454545,1000,-0.265053763,1287,4.867132867,-1,3627.689189,1100,-0.004839514,4,5,2615.158964,2000,0.024864025,0,0,0,0
8,0,5100,-0.211597222,972,4.564814815,-1,4591.666667,9133.333333,0.139721126,27,9,3046.510579,0,0.047325103,0,0,0,0
11,2094.675378,1300,-0.169246032,558,4.517921147,4,3666.625,9300,0.081124489,12,7,2927.865685,11000,0.043010753,0,1,0,1
0,0,0,-0.166666667,118,4.338983051,4,3227.306755,0,0.007407407,1,6,1957.787035,0,0.008474576,0,0,0,0
2,0,1600,-0.150793651,565,4.709734513,-1,4352.194272,5850,0.073953824,23,10,1910.216547,0,0.017699115,0,1,0,0
1,3025.410176,1600,-0.265789474,1015,4.933004926,-1,13300,1600,0.101482684,10,9,4742.467523,24400,0.055172414,0,1,0,0
4,0,1400,-0.331481481,612,5.158496732,-1,3860.087367,5366.666667,0.136426768,7,8,2414.95902,0,0.058823529,1,0,0,1
0,0,0,-0.20052381,972,4.839506173,4,3810,0,0.093492063,13,8,2495.38378,0,0.04526749,0,0,0,0
0,0,0,-0.332142857,537,4.487895717,4,3966.6,0,0.185241302,15,10,2450.790996,0,0.063314711,1,0,0,1
3,0,1900,-0.361858974,675,5.035555556,-1,20800,20450,0.121145984,28,9,5602.164491,0,0.056296296,0,0,0,0
0,0,0,-0.228819444,381,4.847769029,217,3165.5,0,0.146726641,8,6,1062.190741,0,0.060367454,0,0,0,1
4,3242.621429,1400,-0.15,262,5.038167939,-1,7436.332207,3200,0.237301587,27,8,5060.304467,16600,0.022900763,0,0,0,1
5,0,834,-0.223611111,279,4.716845878,-1,3580.956616,6383.5,0.119551282,6,5,2293.179559,0,0.043010753,0,1,0,1
4,0,4100,-0.303472222,237,4.932489451,4,3260.438468,4100,0.213164983,6,7,2251.766921,0,0.046413502,0,0,0,1
2,2741.495413,1500,-0.276136364,714,4.640056022,4,8639.328358,3400,0.210002126,4,8,4291.881686,37400,0.047619048,0,0,0,0
6,0,303,-0.154761905,245,4.734693878,-1,4710.154762,4650.75,0.089787879,8,7,2708.031969,0,0.044897959,0,0,0,0
8,484,823,-0.350724638,1009,4.483647175,-1,5058.550562,4971,0.156502963,8,8,3097.083258,484,0.057482656,0,0,1,1
5,2258.95082,1000,-0.161031746,446,4.683856502,-1,9147.995543,5550,0.024772193,18,8,4289.047957,16200,0.020179372,0,0,0,0
10,2421.070539,1400,-0.25372807,1207,4.53935377,217,6423.214286,2950,0.163963917,16,10,3266.697344,7100,0.041425021,0,0,0,1
0,1950.035714,0,-0.120833333,439,5.277904328,217,2859.586895,0,0.065469208,0,5,2420.794173,15700,0.031890661,1,0,0,0
0,0,0,-0.291666667,738,4.70596206,4,3271.379184,0,0.074049648,11,10,2120.707481,0,0.037940379,0,0,0,0
0,2177.46953,0,-0.3325,635,4.811023622,-1,4010.198621,0,0.007183908,0,4,3053.980599,141400,0.012598425,1,0,0,1
2,0,3500,-0.242473118,1131,4.917771883,-1,4840.097561,4450,0.050161716,4,9,1863.969973,0,0.036251105,1,0,0,0
1,0,2300,0,136,4.066176471,-1,5435.990746,2300,0.18,2,4,3062.258282,0,0.014705882,0,0,0,1
1,0,0,-0.177083333,171,4.409356725,4,3314.567956,0,0.141987179,3,5,2104.616541,0,0.035087719,0,0,0,0
4,0,9200,-0.366666667,339,4.828908555,217,6423.214286,10550,0.325595238,25,9,3301.172805,0,0.061946903,0,0,0,1
6,1353.55,783,-0.278253968,485,4.81443299,-1,3587.324186,1561.8,0.075443791,8,8,2228.890946,3600,0.037113402,0,1,0,0
2,0,0,-0.15,121,4.32231405,217,2714.087571,0,0.147916667,3,5,1534.304832,0,0.041322314,1,0,0,1
4,2518.985437,861,-0.303888889,874,4.316933638,4,5036.785124,4553.666667,0.121783653,8,10,3709.690047,37500,0.037757437,0,0,0,1
1,2193.620937,2800,-0.433333333,479,4.795407098,-1,3479.157161,2800,0.07965368,1,4,2800.393901,29300,0.029227557,0,0,0,0
1,0,16900,-0.248852041,1037,4.550626808,-1,14600,16900,0.041415551,8,10,3636.954297,0,0.023143684,0,0,0,1
2,2189.518519,1600,-0.191666667,416,4.846153846,-1,5420,1800,0.071666667,4,7,3362.446809,7300,0.024038462,0,0,0,0
3,2488.266975,3400,-0.285714286,593,4.507588533,217,3159.522593,7400,0.132424242,12,4,2676.969538,16700,0.047217538,1,0,0,0
3,1809.111111,1400,-0.4,329,5.161094225,-1,3574.686388,6550,0.092075099,4,8,2621.571622,5500,0.045592705,0,0,0,0
4,1848.595084,2600,-0.225,441,4.793650794,-1,4523.108696,5533.333333,0.095075758,9,6,3201.200088,11400,0.01814059,0,0,0,0
6,0,1100,-0.321618357,1112,5.132194245,-1,3572.005853,1750,-0.01693179,16,6,1684.030031,0,0.020683453,0,0,0,0
4,1700,1000,-0.176190476,215,4.720930233,217,3431.875,3000,0.100126263,9,8,2637.930691,1700,0.046511628,0,1,0,1
3,0,1700,0,113,4.566371681,217,3042.025,3366.666667,0.242929293,5,9,1610.048151,0,0.053097345,1,0,0,0
20,1587.658537,678,-0.220186335,1654,4.636033857,-1,3814.878251,2850.529412,0.149126306,44,8,2924.772473,6600,0.045949214,0,0,0,0
4,0,1800,-0.175,192,4.651041667,-1,7488.345462,2950,0.29047619,17,7,3958.520338,0,0.03125,0,1,0,0
0,682,0,-0.209876543,691,4.729377713,-1,3479.579569,0,0.192090719,15,5,2207.649869,682,0.046309696,0,0,0,0
2,0,871,-0.252777778,428,4.740654206,4,6750,871,-0.027853535,7,10,2665.19643,0,0.021028037,0,0,0,0
4,2699.271169,6500,-0.368518519,112,4.678571429,-1,4779.518519,26200,0.155982906,6,9,3460.282405,12900,0.053571429,0,1,0,1
9,0,756,-0.275173611,719,4.732962448,-1,6516.521739,18792.66667,0.176494529,23,6,3113.565822,0,0.054242003,0,0,0,1
1,3200,2300,-0.333333333,168,4.869047619,-1,8229.691771,2300,0.226666667,14,6,5030.41671,4700,0.023809524,0,0,0,0
3,1570.090909,1000,-0.16984127,1027,4.683544304,-1,3810.022941,2633.333333,0.1812813,27,5,2824.02563,3700,0.030185005,1,0,0,0
3,0,2200,-0.4125,402,4.039800995,-1,7879.559691,3450,0.284093915,16,9,3782.995541,0,0.064676617,0,0,0,1
0,983,0,-0.141666667,612,4.952614379,4,5872.840164,0,0.265097125,12,9,3038.393118,1000,0.049019608,0,0,0,0
7,1561.090909,2400,-0.2125,361,4.833795014,-1,3535.942862,3525,0.220917301,8,4,2599.065212,3500,0.063711911,0,0,0,0
10,0,475,-0.291666667,791,4.864728192,4,5278.606742,1647.1,0.17413493,24,10,2831.954942,0,0.058154235,1,0,0,1
0,0,0,-0.225,617,5.641815235,-1,3583.632001,0,0.088492386,10,10,2266.187482,0,0.042139384,0,0,1,1
1,2080.473684,1600,-0.372863248,654,4.662079511,-1,3921.180108,1600,0.081412189,4,5,2833.599356,49800,0.025993884,0,0,0,1
6,0,1500,-0.235416667,406,4.763546798,-1,3574.395541,2150,0.066781525,11,9,2070.038404,0,0.039408867,0,0,1,1
0,0,0,0,298,5.197986577,4,3308.20386,0,0.254347826,9,10,1969.647658,0,0.046979866,0,0,0,1
5,1419.4,2500,-0.335185185,1026,4.639376218,4,16026.2,2500,0.238173009,37,10,3658.696308,2100,0.059454191,0,0,1,0
3,1355.551724,485,-0.290811966,721,4.60887656,-1,4397.788845,1061.666667,0.069782828,11,5,2872.389093,4500,0.029126214,0,0,0,0
0,0,0,-0.297916667,1289,4.280062064,-1,15906.13333,0,0.28362348,10,8,4230.280993,0,0.05973623,0,0,0,1
6,1950.736486,2800,-0.23452381,223,4.825112108,-1,6985.326405,7766.666667,0.001751894,7,9,4064.31061,18400,0.022421525,1,0,0,1
6,0,1800,-0.246759259,616,4.311688312,217,3343.129032,3150,0.254493464,14,9,2200.902568,0,0.038961039,0,0,0,1
1,0,1100,-0.29872134,596,4.75,-1,4617.596963,1100,-0.020224804,22,10,2653.273592,0,0.020134228,0,0,0,1
0,0,0,-0.304166667,333,4.642642643,-1,3389.196333,0,0.004283217,0,5,2069.408827,0,0.021021021,0,0,0,0
5,3429.566453,1700,-0.491666667,320,4.665625,-1,6687.73201,12450,0.059722222,17,6,5258.583695,16200,0.03125,0,0,0,0
1,0,0,-0.219907407,631,4.736925515,-1,3571.562526,0,0.019778912,2,6,1916.531742,0,0.022187005,0,0,0,0
0,0,0,-0.227083333,537,5.033519553,-1,4348.141432,0,0.142156528,10,10,2418.080811,0,0.040968343,0,0,0,0
4,0,718,-0.160555556,418,4.942583732,-1,3575.601999,718,0.145559634,9,9,2371.974581,0,0.026315789,0,0,0,1
4,2937.114706,978,-0.225,288,4.489583333,217,14880,24092.66667,0.199556277,8,4,6034.791358,68300,0.041666667,0,0,1,1
4,2861.911504,1700,-0.283710317,901,4.399556049,-1,3521.09296,3675,0.05451558,7,6,3183.170397,27700,0.032186459,0,0,0,1
2,2928.837363,1500,-0.291666667,621,4.504025765,-1,6564.181477,3350,0.203583916,15,9,4430.443045,37400,0.048309179,0,0,0,1
4,1983.229358,954,-0.126851852,185,4.637837838,4,3365.854548,3188.5,0.170726496,4,9,2600.632872,5000,0.027027027,0,0,1,1
1,2419.105223,0,-0.166666667,336,4.538690476,-1,4376.000631,0,-0.024214744,6,5,3448.055058,100300,0.023809524,0,0,0,0
5,658,1200,-0.45326087,1027,4.70788705,-1,7549.383109,1466.666667,-0.075404668,6,10,3500.040855,687,0.020447907,1,0,0,1
4,0,1700,-0.1625,471,4.832271762,-1,4447.739477,1850,0.192518939,5,6,3074.98758,0,0.036093418,0,0,0,1
2,1830,0,-1,200,4.68,4,4617.352144,0,0.274545455,9,5,3220.388342,2800,0.035,0,1,0,1
4,2029.558442,838,-0.263194444,624,4.133012821,4,3244.193454,838,0.11621109,7,5,2523.586987,15800,0.046474359,0,0,1,0
2,0,691,-0.41,171,4.49122807,-1,3866.734055,5345.5,0.00719697,2,7,2542.836381,0,0.023391813,0,0,0,0
4,1358.089552,708,-0.20952381,299,4.742474916,4,3463.527697,708,0.220337302,14,5,2688.395232,10200,0.036789298,0,0,0,0
2,3292.551503,1500,-0.075,254,5.25984252,4,6089.276625,1500,0.286734694,21,8,4823.072529,56000,0.015748031,0,0,0,0
31,1840.797814,191,-0.268582375,881,4.594778661,217,5216.666667,1841.4,0.090126953,34,10,3386.718765,3200,0.059023837,0,0,1,0
0,1100,0,-0.1975,384,4.8203125,4,5616.444444,0,0.12015132,9,10,2562.320997,1100,0.052083333,0,0,0,0
2,3016.79476,726,-0.14375,239,5.046025105,-1,5575.507826,726,0.325765306,10,5,4240.238148,53100,0.037656904,0,0,1,0
3,0,4200,-0.347222222,343,4.997084548,-1,7284.536084,66500,0.046590909,24,7,4649.678117,0,0.034985423,0,0,0,1
5,2345.22673,2200,0,171,4.643274854,-1,3562.101631,2625,0.201136364,6,6,2997.987014,17300,0.035087719,0,1,0,1
2,2981.139928,0,-0.276466049,454,4.660792952,4,4750,0,0.033275356,2,6,3757.345928,4200,0.057268722,0,0,0,0
3,2553.409091,0,0,89,4.921348315,4,5376.978856,0,0.4,5,9,3773.309503,8900,0.06741573,0,0,1,0
0,1469.245098,0,-0.179166667,445,5.494382022,-1,4882.75,0,0.171524064,10,10,3013.558008,4000,0.047191011,0,0,0,1
0,0,0,-0.289818948,1267,4.446724546,-1,3912.261663,0,0.076247166,9,7,1702.456994,0,0.041831097,0,0,0,0
3,3207.785714,1300,-0.348148148,393,4.58778626,-1,5795.959521,5000,0.047222222,10,8,4574.618352,12300,0.027989822,1,0,0,1
3,0,11400,-0.274603175,755,4.521854305,4,6314.105536,20500,0.218063208,12,7,3993.588644,0,0.055629139,1,0,0,0
3,1200,1800,-0.1875,490,4.33877551,4,5092.746622,10550,0.047818588,4,4,3341.235309,1300,0.024489796,0,0,0,1
0,1874.375,0,-0.292013889,165,4.709090909,217,4577.247265,0,0.05406746,5,10,2617.937326,4500,0.036363636,0,0,0,0
0,0,0,-0.190705128,534,4.868913858,217,8630.570588,0,0.099233405,9,10,3989.34456,0,0.046816479,1,0,0,0
3,2690.232687,6700,-0.272222222,352,4.710227273,-1,7621.07,18650,0.03475469,7,8,5324.81849,28400,0.022727273,0,0,0,1
2,0,1000,-0.431111111,289,4.844290657,4,8997.076923,1000,0.232510288,13,7,3689.333946,0,0.065743945,0,1,0,0
1,3270.819479,1700,0,150,4.773333333,4,15400,1700,0.398809524,16,7,6427.117494,15400,0.053333333,0,0,0,0
0,928.5,0,-0.203240741,797,4.82685069,-1,3437.392296,0,0.116759907,12,5,2114.378183,1400,0.032622334,1,0,0,0
1,2087.5,5900,-0.144642857,481,4.401247401,4,11948.52174,5900,0.226309524,22,10,6451.334987,7600,0.037422037,0,0,0,0
4,0,1200,-0.316666667,298,4.677852349,-1,3488.823429,2600,0.176547619,5,6,2457.318632,0,0.030201342,0,0,0,0
5,0,4000,-0.382291667,349,4.945558739,4,3975.776873,4150,0.096641156,10,10,2273.932727,0,0.045845272,0,0,1,1
0,0,0,-0.225,211,4.436018957,4,7414.954217,0,0.057956349,7,10,3479.257356,0,0.052132701,0,0,0,1
1,0,5000,0,109,4.577981651,4,3287.637782,5000,0.333333333,3,6,2159.409743,0,0.04587156,0,0,0,1
0,0,0,-0.220775463,930,4.813978495,217,4278.567164,0,0.133894239,11,8,2429.486879,0,0.044086022,0,0,0,1
5,885.2,1300,-0.375,462,4.33982684,217,9000,2375,0.25585162,17,8,4279.359499,1300,0.047619048,1,0,0,0
3,0,476,-0.10625,295,4.803389831,4,5175,938,0.142194264,7,10,2731.324763,0,0.047457627,0,0,0,0
3,1388.05,0,-0.34375,362,4.897790055,4,3395.454199,0,0.040277778,6,4,2524.357286,10200,0.03038674,0,1,0,0
1,0,687,-0.1875,732,5.06420765,4,3208.383518,687,0.043643755,43,9,2116.103877,0,0.020491803,0,0,0,0
5,1300,2900,-0.288541667,104,4.519230769,-1,7229.262568,13150,-0.0421875,6,10,4095.711866,1300,0.038461538,0,1,0,0
4,0,3800,-0.2125,260,4.542307692,-1,23215.27273,7000,0.101875,5,6,6610.33991,0,0.046153846,0,0,1,1
3,0,1000,-0.328061224,327,4.339449541,217,3211.214286,3650,0.105342385,5,10,1669.46032,0,0.042813456,1,0,0,1
1,0,0,-0.612121212,738,4.899728997,4,3308.91126,0,0.094827652,42,9,1555.331158,0,0.036585366,0,0,0,0
0,0,0,-0.195138889,394,4.916243655,217,3800,0,0.158974116,9,10,1286.569514,0,0.045685279,1,0,0,1
0,1300,0,-0.291666667,927,4.900755124,-1,4353.928934,0,0.121074612,14,10,2541.15288,1600,0.046386192,0,0,0,0
