@relation shares

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 {0, 1}
@attribute a17 {0, 1}
@attribute a18 {0, 1}
@attribute a19 numeric

@data
2,0,902,-0.34,322,4.925465839,-1,3415.489909,902,-0.016666667,6,7,2121.213756,0,0.01863354,1,0,0,506
20,1453,309,-0.247560013,2225,4.684494382,4,4830.875,7195.444444,0.176366226,73,7,3421.435539,2900,0.05258427,0,0,0,851
2,2790.087766,18600,-0.1,126,4.523809524,217,22050,18600,0.167045455,7,7,6296.75141,41600,0.055555556,0,0,0,3900
0,3288.482353,0,-0.243868983,4747,4.271329261,-1,7730.016393,0,0.210206447,34,6,4833.175646,4800,0.04971561,0,0,0,7900
3,1200,1300,-0.333333333,311,4.691318328,4,4208.626263,1300,0.198563763,13,8,2906.025741,1300,0.045016077,1,0,0,798
5,1849,640,-0.310515873,867,4.558246828,-1,3483.555762,876,0.18556338,10,5,2654.222321,5900,0.049596309,1,0,0,528
4,3225.681818,1700,-0.279613095,625,4.4784,4,3409.183231,2625,0.202492846,6,3,3294.193735,42700,0.056,0,0,0,1000
5,3030.323232,1500,-0.28119213,1435,4.809756098,4,11019.16908,3075,0.208042174,56,7,4757.32682,36200,0.048083624,0,0,0,5500
1,0,0,-0.247474747,221,4.321266968,4,4524.582988,0,0.007478632,3,6,2514.16797,0,0.036199095,0,0,0,783
2,3480.812217,12200,-0.833333333,192,5.046875,-1,7388.082161,12200,-0.073737374,20,5,5261.169337,53100,0.026041667,0,0,0,2000
2,1146.578947,2000,-0.425,422,4.424170616,-1,3587.47108,2950,0.071153846,5,6,2265.431007,3900,0.028436019,0,0,1,1500
0,0,0,-0.230555556,577,4.712305026,4,3434.931384,0,0.150103175,8,10,2570.846442,0,0.051993068,0,0,0,1200
1,3279.641485,0,0,81,5.419753086,4,4905.63009,0,0.333333333,4,6,4034.295261,15700,0.061728395,0,0,0,1300
2,3267.572999,3500,-0.5,126,5.825396825,4,8252.225248,3500,0.116666667,20,5,5728.204964,74100,0.023809524,0,1,0,768
5,1610,3500,-0.357916667,891,4.51627385,4,3507.866359,3500,0.164755095,7,9,2755.983015,5900,0.056116723,0,0,0,751
2,1524.666667,1200,-0.4,323,5.015479876,-1,3576.05321,1200,0.011590909,5,7,2597.409052,3800,0.037151703,1,0,0,1600
16,0,956,-0.2578125,1168,4.767123288,4,3663.706897,2407,0.249936578,46,7,2623.603985,0,0.057363014,0,0,0,8700
2,3158.015579,4800,-0.071428571,166,4.156626506,-1,7208.151484,4800,0.391558442,2,6,4520.453045,77600,0.042168675,0,0,0,841
2,568,0,-0.300925926,255,5.317647059,4,5149.027765,0,0.294146825,17,5,2800.324863,568,0.054901961,1,0,0,948
12,0,744,-0.32,863,4.609501738,4,3328.53351,1223.25,0.122737795,19,10,2386.68164,0,0.040556199,0,0,0,1200
14,0,610,-0.143958333,940,4.805319149,-1,6108.6,2040.916667,0.09083189,18,10,3420.090541,0,0.038297872,0,0,0,2200
0,552,0,-0.140833333,377,4.928381963,4,3502.704293,0,0.139846517,9,6,2765.268999,552,0.039787798,0,0,0,1900
1,529,5200,-0.205357143,723,4.766251729,4,4113.937546,5200,0.084681856,10,9,2523.230745,529,0.034578147,0,0,1,1700
3,2526.222222,1400,-0.411111111,242,4.830578512,4,4927.559384,5750,0.320612374,5,6,3911.866441,10100,0.078512397,0,0,0,4900
2,0,4200,0,106,4.660377358,-1,6622.1875,4200,0.237037037,4,10,2971.971013,0,0.066037736,0,0,0,11200
2,1747.933333,2500,-0.28328373,1193,4.383906119,-1,5426.023428,2500,0.123852855,12,7,3390.685693,3200,0.036881811,0,0,0,1800
0,0,0,-0.357291667,662,4.623867069,4,37240,0,0.125484307,17,8,8130.921684,0,0.046827795,0,0,0,3700
1,1502.416667,3100,-0.188293651,748,4.852941176,-1,3582.234548,3100,0.12567295,21,5,2420.871116,6800,0.018716578,0,0,0,1200
3,2068.63388,9100,-0.316944444,115,4.52173913,4,5250.585447,10000,0.03583153,5,4,3367.99579,40400,0.07826087,0,0,0,1000
5,1250.8,1600,-0.141666667,540,4.855555556,-1,5113.638889,3166.666667,0.250793651,19,6,3441.237002,2100,0.064814815,0,0,1,19600
5,0,1300,-0.239732143,1195,4.866945607,4,6493.884615,2066.666667,0.133966398,11,4,3266.176364,0,0.040167364,0,0,0,516
2,2493.948774,1400,-0.511904762,624,4.150641026,-1,3875.009666,4750,0.060727018,6,6,3220.305513,4600,0.044871795,0,0,0,8100
2,0,11200,-0.28,635,4.231496063,-1,6777.177524,11200,0.212797619,15,8,3169.812301,0,0.02519685,0,0,0,926
2,2231.499761,695,-0.7,393,4.684478372,-1,3579.449718,803.5,0.06512605,7,6,2690.971515,10400,0.015267176,1,0,0,1200
0,2652.185185,0,-0.344859307,749,4.64753004,-1,4037.648752,0,0.184321149,10,6,3461.491054,30900,0.056074766,1,0,0,2400
2,0,2800,0,149,4.832214765,4,4936.686722,5550,0.208636364,2,10,2094.879298,0,0.026845638,0,0,0,646
1,2163,1200,-0.259103641,1016,4.24507874,-1,4717.11332,1200,0.122989042,2,6,3371.503615,11200,0.043307087,0,1,0,1800
3,0,2200,-0.3,259,4.548262548,-1,3473.705202,2200,0.123133823,7,6,2247.0686,0,0.054054054,1,0,0,1400
4,1877.447917,5400,-0.25,156,5.019230769,-1,7299.957297,5400,0.293636364,4,10,3950.329614,9400,0.044871795,0,0,1,1300
3,3443.263725,6000,-0.431547619,587,4.483816014,-1,8531.380435,37033.33333,0.048260073,18,5,5889.558522,105400,0.032367973,0,0,0,12800
3,2202.436009,1600,-0.415,336,4.758928571,4,3301.654949,1600,-0.064583333,6,4,2792.490434,20300,0.014880952,0,0,0,1100
2,0,514,-0.256150794,355,4.608450704,4,3329.491803,676,0.153817941,4,8,1977.774918,0,0.053521127,0,0,0,1400
7,0,1700,-0.275,235,4.642553191,-1,3684.875,4950,0.05761563,10,10,2833.36807,0,0.034042553,0,0,0,1900
1,0,1200,-0.263703704,585,4.871794872,-1,3478.593735,1200,-0.046918403,13,5,1604.55339,0,0.013675214,0,1,0,730
4,926,16800,-0.363756614,1080,4.928703704,-1,6996.722222,27700,0.050493455,84,6,3484.432616,1100,0.024074074,0,1,0,5900
1,0,10100,-0.261728395,575,4.829565217,-1,4357.65,10100,0.174657287,8,10,2635.568547,0,0.043478261,0,0,0,791
3,939.6666667,704,-0.213541667,625,4.856,-1,4020.295191,800.5,0.103885582,9,10,2583.51123,2900,0.0288,0,0,0,3300
1,1592.625,2100,0,142,4.61971831,-1,8800,2100,0.5,5,6,3805.53806,6500,0.014084507,1,0,0,3200
4,0,2000,-0.175,250,5.132,-1,3576.135081,4400,0.18285124,5,9,1704.654158,0,0.068,0,0,0,1600
1,0,6400,-0.293537415,330,4.309090909,-1,3478.593735,6400,0.093745335,1,9,2271.899513,0,0.060606061,0,1,0,820
1,1906.637795,0,0,105,4.60952381,217,2792.113924,0,0.190277778,3,5,2457.453089,17600,0.066666667,0,0,0,1100
8,3572.186443,1400,-0.377562112,793,4.572509458,-1,6633.080764,1400,0.076957653,17,6,4577.750005,100300,0.039092055,0,0,0,7300
4,3050,2700,-0.283333333,184,4.826086957,-1,5978.582192,2700,0.091806723,12,10,4310.22535,4800,0.038043478,0,1,0,1800
3,0,787,-0.430357143,172,4.494186047,-1,4379.899248,1143.5,-0.066030844,5,10,1573.261275,0,0.034883721,0,0,0,512
0,0,0,-0.230288462,1020,4.600980392,4,3825,0,0.142710155,7,8,2051.524241,0,0.05,1,0,0,2600
3,3286.806766,621,-0.346547619,286,4.646853147,4,5230.1944,11710.5,0.033834325,6,6,4598.528028,11300,0.045454545,0,0,0,7900
5,3533.285324,2000,-0.125,238,6.033613445,-1,15884.83721,3400,0.309615385,5,7,6692.181629,38000,0.042016807,0,0,0,1500
2,1050,11300,-0.39625,779,4.290115533,4,4077.205928,11300,0.034865509,41,8,2770.349131,1100,0.061617458,0,0,0,1300
1,0,3500,-0.274287749,337,4.946587537,217,3663.816667,3500,0.109336678,6,10,1846.705921,0,0.047477745,0,0,0,515
7,630,630,-0.438734194,907,4.437706725,4,3268.61783,3071.666667,-0.068504952,7,8,2068.590409,630,0.047409041,0,0,0,742
6,1549.863636,10700,-0.416666667,770,4.6,4,13671.83333,12300,0.076653815,32,10,5067.58105,6700,0.033766234,0,1,0,3200
3,699.3333333,1100,-0.226041667,490,5.126530612,4,3270.819479,3000,0.091462704,5,5,1988.082081,983,0.014285714,0,0,0,641
8,0,832,-0.241524943,1256,4.356687898,4,5308.65,8176,0.143132015,10,10,3003.481154,0,0.054140127,0,0,0,917
1,2169.021599,2100,-0.239583333,253,4.411067194,-1,7800,2100,0.030658144,3,4,3987.453353,7800,0.023715415,0,0,0,1100
3,0,5300,-0.284166667,196,4.596938776,217,3942.76,5300,-0.005384199,4,10,1633.138153,0,0.040816327,0,0,0,554
4,0,2700,-0.188888889,123,4.447154472,-1,4628.611199,4400,-0.035353535,5,10,2386.516579,0,0.032520325,0,0,1,1300
8,1765.5,1100,-0.315196078,829,4.763570567,-1,5373.831711,1900,0.02535964,14,7,3108.684697,3800,0.034981906,0,0,0,1900
4,1300,1300,-0.399107143,259,4.702702703,-1,3511.757232,4400,0.214211924,7,7,2702.096995,1300,0.054054054,0,0,0,810
2,3577.655099,10300,-0.259848485,917,4.763358779,-1,8855.903226,10300,0.22150611,21,8,5784.251767,128900,0.054525627,0,0,0,11500
3,2179.055421,6000,-0.265277778,525,4.96952381,-1,3490.598812,6100,0.028324057,17,5,2783.102994,5100,0.026666667,0,0,0,2600
3,2996.181818,12900,-0.3,121,4.140495868,-1,7207.490446,12900,0.14,6,10,4938.270144,12900,0.049586777,0,0,1,1300
0,0,0,-0.270833333,326,4.328220859,-1,4589.646025,0,0.075857843,11,10,2536.846972,0,0.04601227,1,0,0,10300
2,0,802,-0.438888889,148,4.425675676,-1,4627.700935,802,0.003305785,3,6,3216.314733,0,0.033783784,0,0,0,5600
1,1150,1100,-0.279084967,829,4.822677925,-1,4377.4,1100,-0.001674603,11,6,2725.212946,1300,0.016887817,0,0,0,1500
2,1600,1400,-0.355305331,1259,4.437648928,-1,3720.319686,1500,0.075280553,18,5,3042.312577,1600,0.042891183,0,0,0,625
6,0,1800,-0.242156863,640,4.8796875,4,3646.976,2240,0.129195011,7,9,2243.37418,0,0.046875,0,0,0,2100
2,0,2800,-0.227777778,379,4.886543536,-1,3558.13499,2800,0.018693182,9,6,2384.338325,0,0.015831135,1,0,0,1100
5,2322.725806,716,-0.2375,527,4.466793169,4,3422.694444,2438.666667,0.186999459,15,7,2868.449717,9900,0.037950664,0,0,0,650
3,0,788,-0.2425,575,4.608695652,-1,3572.013501,994,0.118795996,14,10,1853.799095,0,0.031304348,0,0,0,690
3,0,1900,-0.256857639,1089,4.764003673,4,4938.367483,1900,0.165302769,13,6,3156.222612,0,0.038567493,0,0,0,2400
0,3128.090909,0,-0.251173223,1039,4.140519731,-1,3573.785243,0,0.186919868,12,4,3402.311323,13000,0.051010587,0,0,0,9100
7,1841.605263,1500,-0.275,229,4.489082969,-1,5580.747368,3833.333333,0.214194577,8,6,3143.99739,12000,0.056768559,0,0,0,10900
3,0,6900,-0.214583333,545,4.95412844,4,6608.070922,55500,0.104854097,9,9,2668.24313,0,0.023853211,1,0,0,629
3,3483.881734,4200,-0.261111111,563,4.685612789,-1,7527.348007,4200,0.354175509,43,7,4807.287953,42500,0.071047957,0,0,0,626
0,2131.307692,0,-0.316723356,874,4.828375286,4,6715.963504,0,0.098135944,11,10,3410.658133,5600,0.041189931,0,0,0,1300
1,949,19300,-0.22337963,1373,4.46394756,4,5783.382716,19300,0.149991853,15,10,2632.205377,1600,0.053896577,0,1,0,8400
4,925.2,916,-0.384090909,313,4.680511182,4,3258.258163,2758,0.00516201,6,10,2458.468769,1700,0.041533546,0,0,0,1700
2,0,1700,-0.373976608,1037,4.620057859,-1,7335.623904,7750,0.117376231,5,9,3812.608883,0,0.039537126,1,0,0,1500
3,0,2500,-0.166666667,188,4.579787234,217,2777.3,2500,0.031385281,3,8,1447.862642,0,0.010638298,0,0,1,1300
3,2679.888889,6400,-0.293888889,569,4.567662566,4,8543.935433,6400,0.217207008,21,9,4559.627933,13100,0.059753954,0,0,0,936
7,1649.333333,795,-0.217857143,400,4.5075,-1,4855.444981,2659,0.134447759,10,10,2986.896254,4500,0.0425,0,0,1,5100
6,1947.867738,1800,-0.207638889,326,4.705521472,-1,4414.583847,11433.33333,0.168255471,8,6,3424.584075,44800,0.070552147,0,1,0,2700
7,0,1400,-0.147685185,384,4.346354167,-1,4184.75,4466.666667,0.10152663,8,8,2804.551073,0,0.026041667,0,0,0,5100
4,0,1200,-0.4,393,5.264631043,-1,5907.13,1900,0.027046866,6,9,2523.552102,0,0.017811705,0,0,0,811
6,2108.785714,2800,-0.355357143,217,5.00921659,-1,4326.365854,4100,0.115089286,8,10,3164.00094,9100,0.050691244,0,1,0,1600
11,0,1600,-0.44,404,4.871287129,4,8148.33033,2750,0.133876623,36,7,3786.542479,0,0.037128713,0,1,0,698
0,1660,0,-0.252700617,1078,4.627087199,-1,5908.905263,0,0.139984627,31,7,3597.056678,2900,0.063079777,0,0,0,3300
5,821,4800,-0.367881944,584,4.724315068,-1,6914.306332,11433.33333,0.074237271,33,10,3776.976153,1100,0.029109589,0,0,0,2500
0,0,0,-0.379861111,643,4.00311042,4,4899.219512,0,0.02595972,9,8,3540.03165,0,0.041990669,1,0,0,1900
4,1698.777778,966,-0.293253968,509,4.730844794,-1,6601.831445,2683,0.141674094,9,5,3434.398297,5000,0.031434185,0,0,0,1400
4,3395.454199,1400,-0.255833333,822,4.563260341,4,3395.454199,8300,0.103986903,21,1,3395.454199,690400,0.032846715,0,1,0,1400
2,1864.5,1800,-0.359803922,1092,5.083333333,-1,11133.11111,1800,0.055338681,38,10,3830.774754,3200,0.024725275,1,0,0,972
5,829,2100,-0.163690476,370,4.52972973,-1,4929.454545,5600,0.234292328,11,8,3177.900228,829,0.045945946,0,0,0,1700
5,0,1900,-0.325,333,4.741741742,217,2507.038835,1900,0.090254667,7,7,1963.458279,0,0.042042042,0,0,0,1400
1,1057.25,3500,-0.3375,660,4.781818182,-1,3557.34181,3500,0.125649351,2,6,2533.943889,2600,0.046969697,0,0,0,1500
3,0,2700,-0.243333333,183,4.49726776,-1,46350.2,2700,0.212873634,4,7,9596.577654,0,0.054644809,0,0,1,1900
5,1093.166667,681,-0.1625,610,4.921311475,-1,3494.083088,1064,0.091046832,5,5,2072.454949,1600,0.026229508,1,0,0,914
3,0,1900,-0.256439394,980,4.618367347,-1,4335.451883,1900,0.089055164,7,9,1952.824694,0,0.029591837,0,0,0,3600
0,0,0,-0.356944444,747,4.821954485,-1,6811.914286,0,0.07471335,8,10,3165.046203,0,0.020080321,0,1,0,1100
3,1400,1400,-0.4015625,608,4.828947368,4,3519.815574,1400,0.12987136,11,7,2655.311268,1600,0.034539474,0,0,1,15000
9,0,527,-0.495138889,1076,4.725836431,-1,3401.525369,2817.222222,0.039348561,20,6,2198.585331,0,0.039033457,1,0,0,1400
0,2570.69215,0,-0.232407407,498,4.712851406,-1,3924.846154,0,0.233520924,12,3,3342.079338,53500,0.0562249,0,1,0,11800
1,0,853,-0.6,237,4.396624473,-1,3462.263229,853,0.028787879,2,7,2589.480698,0,0.054852321,1,0,0,7700
5,1453.285714,1100,-0.353333333,334,4.847305389,217,2240.536313,1450,0.139084192,7,6,1746.612005,1900,0.047904192,0,0,0,972
1,0,1600,-0.302910053,542,4.424354244,-1,4654.79375,1600,-0.052544351,11,7,2729.553771,0,0.014760148,0,1,0,5900
1,2983.090198,2500,-0.176190476,524,4.639312977,-1,3584.905878,2500,0.201480836,2,5,3243.565902,20300,0.049618321,1,0,0,2700
6,1340.185185,513,-0.361904762,461,4.566160521,-1,3450.057374,1077.25,-0.007411616,11,6,2241.464172,6400,0.023861171,0,0,1,772
6,0,1600,-0.159465812,872,4.510321101,4,3260.845394,3650,0.157179745,7,8,2166.64104,0,0.04587156,0,0,0,3600
0,0,0,-0.419791667,665,4.801503759,4,3348.519685,0,0.081464947,17,7,2306.14562,0,0.02406015,0,0,0,702
2,0,778,-0.275138889,423,4.735224586,-1,6001.076257,778,0.000822586,6,6,3570.712603,0,0.016548463,0,0,0,1000
3,0,5700,-0.55,202,4.425742574,4,3351.208802,7233.333333,0.117857143,6,5,1952.19613,0,0.03960396,0,0,0,17100
2,1924.833333,3000,-0.316666667,174,4.25862069,-1,11366.66667,3000,0.091666667,2,10,4859.11658,3300,0.028735632,0,0,1,910
1,629,1500,-0.171111111,720,4.709722222,-1,3413.302575,1500,0.085658436,17,7,2333.128996,629,0.013888889,0,0,0,1300
2,0,0,-0.203541667,232,4.107758621,4,4251.35249,0,0.140678375,3,8,2352.411475,0,0.051724138,0,0,0,1500
11,0,737,-0.208625731,1051,4.723120837,-1,3512.216549,1412.333333,0.052790197,11,8,2329.505617,0,0.032350143,0,0,0,1000
1,0,1300,-0.265798611,571,4.707530648,-1,16569.41026,1300,0.032861221,2,9,4683.081135,0,0.033274956,0,0,0,3600
2,2174.140948,895,-0.477777778,516,5.186046512,-1,3483.555762,4297.5,0.103703704,17,4,2774.448937,141400,0.019379845,1,0,0,1900
8,0,1100,-0.516666667,231,4.523809524,-1,20390.75,3460,0.177629234,8,10,6219.445672,0,0.056277056,0,1,0,583
1,2015.976277,1600,-0.425,148,4.668918919,-1,3481.799712,1600,0.104427609,2,5,2669.821765,27700,0.054054054,0,0,0,1100
2,2487.805556,3100,-0.3,291,4.81443299,4,6545.368421,3100,0.206150794,4,10,3634.217397,11400,0.037800687,0,0,1,1600
1,2517.222097,0,-0.319444444,203,4.581280788,217,6363.4,0,0.123148148,4,5,3667.17734,11500,0.034482759,0,0,0,8300
9,0,1300,-0.213095238,291,4.474226804,-1,8008.857143,6466.666667,0.13199054,12,9,4933.533007,0,0.054982818,0,0,0,16200
1,1996.275,494,-0.249707602,718,4.972144847,-1,3412.300663,494,0.0164885,9,5,2466.802716,23100,0.025069638,0,0,0,1600
3,3454.049397,1900,-0.289930556,812,4.571428571,-1,9619.083333,4550,0.113869863,8,7,5252.360884,6400,0.052955665,1,0,0,4300
5,1931.623762,538,-0.303030303,690,4.791304348,-1,3800.582643,1310.4,0.108350551,12,10,2440.951828,14000,0.033333333,1,0,0,1700
11,0,900,-0.200074405,695,4.797122302,4,3358.677289,5640,0.140834416,15,8,1988.385286,0,0.038848921,0,0,0,1700
3,964.3333333,968,-0.299131944,1931,4.70015536,-1,3495.573092,1922.666667,0.099250864,9,5,2323.11614,993,0.046090109,0,0,0,1800
2,0,0,-0.45,81,4.382716049,217,12775,0,0.027272727,5,10,4819.175349,0,0.049382716,0,0,0,1600
4,3181.042386,0,-0.263888889,295,4.277966102,4,5459.75,0,0.170959596,5,5,3976.084036,12400,0.050847458,0,0,0,8800
0,1918.412371,0,-0.376215278,331,5.054380665,-1,6037.579268,0,0.106084656,13,10,3335.840465,5200,0.024169184,0,0,0,4900
3,2223.45104,841,-0.453431373,938,4.943496802,-1,3578.12199,862.3333333,0.019811656,7,4,2818.882619,67700,0.031982942,1,0,0,1200
3,2542.75,5300,-0.411904762,278,4.438848921,-1,7144.389994,7600,0.079931973,17,9,4726.943322,12400,0.035971223,0,1,0,4600
9,2227.454545,465,-0.354700855,1617,4.750773036,-1,4750,4966,0.065975962,15,9,3207.218468,8000,0.045145331,0,1,0,1800
2,0,0,-0.340181406,764,4.346858639,4,6473.390496,0,0.0006188,25,7,3817.396077,0,0.05104712,0,0,0,3700
2,0,5200,-0.169166667,297,4.616161616,-1,3505.91937,5200,0.116280303,6,5,2520.024894,0,0.053872054,1,0,0,994
12,1797.662338,847,-0.245915033,1157,4.596369922,-1,3578.303885,2824.5,0.191697875,29,5,2700.935411,7000,0.058772688,0,0,0,8600
2,2400,5600,-0.333333333,728,5.028846154,-1,7879.559691,5600,0.352309458,23,10,4738.371772,6300,0.061813187,0,0,0,1500
3,1450,1300,-0.270833333,147,4.551020408,4,6616.666667,1550,0.116792929,4,7,4306.460737,1800,0.034013605,0,0,0,1100
3,1099,1800,-0.22,313,4.952076677,-1,5979.396868,1800,0.125668449,11,7,3692.34187,3300,0.022364217,0,0,0,1000
8,817,817,-0.2,381,4.275590551,4,3479.428571,3279.25,0.135308442,8,8,2440.409467,817,0.020997375,0,0,0,819
1,0,1900,-0.150505051,389,5.066838046,-1,4614.638963,1900,0.093753323,6,10,1990.82803,0,0.043701799,0,0,0,787
4,1916.067227,1900,-0.4410401,1090,4.520183486,-1,5514.197632,10250,-0.004176259,9,5,3341.068026,20300,0.059633028,1,0,0,1600
0,0,0,-0.234803922,1046,4.612810707,217,3142.125036,0,0.194314326,9,7,1952.008524,0,0.056405354,0,0,0,15000
2,0,1600,-0.166666667,198,4.727272727,-1,5790.474083,1600,0.197222222,8,6,2810.172792,0,0.03030303,1,0,0,1100
3,849.6923077,3900,-0.435714286,676,4.99556213,-1,8860.820513,4000,0.128043831,35,8,4590.01788,1400,0.028106509,0,0,0,956
1,0,2200,-0.2375,998,4.364729459,4,5033.689507,2200,0.109656479,2,10,2641.090396,0,0.046092184,0,0,0,2500
4,0,2800,-0.32,211,4.440758294,4,6133.78602,3900,0.151515152,6,7,3940.171194,0,0.071090047,0,0,0,1500
3,0,1400,-0.19537037,487,4.921971253,-1,3434.607531,1400,0.165673401,9,8,1579.221442,0,0.051334702,0,0,0,993
2,3449.651023,7300,-0.308333333,372,5.572580645,-1,8923.588235,7300,0.16875,83,10,5451.02847,20800,0.018817204,0,0,0,3600
1,0,4000,-0.252029915,1030,4.654368932,-1,6230,4000,0.291528908,4,7,3432.166317,0,0.07184466,0,0,0,712
2,2091.833333,1400,-0.319892473,1069,4.606173994,-1,3481.015333,1400,-0.040556247,2,4,2903.490213,5400,0.021515435,0,0,1,1100
9,0,546,-0.266666667,351,4.700854701,4,3435.590336,2987,0.203968254,12,5,2309.966168,0,0.028490028,0,0,0,859
2,0,4100,-0.208854167,262,5.320610687,4,11824.18182,4100,0.301767677,21,6,5324.639568,0,0.034351145,1,0,0,7900
3,2264.631263,6100,-0.296388889,712,4.393258427,4,3645.31236,6100,0.090841887,4,6,2809.854528,6100,0.046348315,0,0,0,686
4,0,975,-0.339440035,1385,4.60866426,-1,4902.563043,5318.75,0.045318953,9,6,3234.723133,0,0.0433213,0,1,0,883
4,3242.066667,5400,-0.2,285,4.838596491,-1,8192.176471,11600,0.263695396,5,9,5279.696035,19400,0.028070175,0,0,0,7800
3,2055.932584,2000,-0.298888889,400,4.44,4,5515.92,3400,0.235056447,4,6,3493.001999,7400,0.0625,0,0,0,1000
6,0,692,-0.204761905,1234,5.027552674,4,3805.073292,1558.4,0.140290662,29,6,2314.781774,0,0.065640194,0,0,0,2700
0,0,0,-0.179444444,430,4.530232558,-1,4559.564698,0,0.192386831,6,10,2509.075589,0,0.03255814,0,0,0,1600
4,0,2300,-0.125,287,4.836236934,4,3599.130841,2300,0.080263158,6,7,2652.167081,0,0.024390244,1,0,0,5800
5,1500,859,-0.391820988,1175,4.912340426,-1,4439.955615,979.5,0.209511684,36,10,3425.043603,1500,0.06212766,1,0,0,1100
0,2353.666667,0,-0.296428571,498,4.495983936,-1,4211.090909,0,0.104848485,10,6,3263.154424,4900,0.058232932,0,0,0,689
2,1928.88,2100,-0.28904321,1920,4.625,4,7734.17765,2100,0.07760258,56,10,3412.382067,27000,0.015625,1,0,0,10000
4,1814.285714,1000,-0.326388889,174,5.086206897,4,5558.121951,1400,0.055772006,14,7,3624.948779,3400,0.028735632,0,1,0,1600
3,1487.890625,1100,-0.1875,233,4.957081545,-1,3401.817194,1500,0.217637311,5,5,2470.592916,17300,0.034334764,0,0,0,774
8,892.4117647,715,-0.289052795,1378,4.356313498,-1,3413.401056,1907.5,0.052313748,9,10,2304.123649,2300,0.040638607,0,0,0,898
7,3393.367028,2200,-0.275,312,4.576923077,-1,4702.609756,9414.285714,0.092628205,11,4,4068.124044,54100,0.048076923,0,1,0,3200
2,969,19300,-0.3125,153,4.37254902,4,5458.823529,19300,0.075,4,7,3308.394845,969,0.026143791,0,0,0,2300
8,1857.516667,545,-0.239417989,475,5.164210526,4,4500,4430,0.16921645,41,10,3177.729456,7400,0.025263158,0,0,0,753
1,0,6500,-0.2,83,4.518072289,-1,5287.170787,6500,0.025,1,5,2715.683931,0,0.024096386,0,0,0,2600
2,0,7500,0,279,4.562724014,-1,8830.409091,7500,0.122807018,11,8,4735.501313,0,0.032258065,1,0,0,970
4,852.6666667,755,-0.2825,388,5.018041237,-1,4609.420664,27163.75,0.126583333,8,8,2975.306762,1200,0.036082474,0,0,0,1100
0,1300,0,-0.25,511,4.941291585,217,3338.808824,0,0.275,10,10,2108.761316,1300,0.058708415,0,0,0,632
5,0,3200,-0.1,159,4.528301887,4,3434.712632,3200,0.167217631,8,8,2194.051137,0,0.044025157,1,0,0,11000
9,1123.9,654,-0.272222222,252,4.464285714,-1,3720.405618,968.1428571,0.075,10,7,2443.499651,2100,0.027777778,0,0,0,1700
5,0,4400,-0.270192308,722,5.037396122,-1,3530.833023,5900,0.053182431,8,9,1894.236769,0,0.033240997,0,0,0,1300
3,92,924,-0.291203704,332,4.575301205,4,3757.872989,2062,0.124031524,5,7,2313.898433,92,0.078313253,1,0,0,1700
5,0,1000,-0.226388889,634,4.701892744,-1,6013.108961,9466.666667,0.205207612,38,7,3105.072591,0,0.05362776,0,0,0,1300
7,2111.929825,1700,-0.341666667,327,4.871559633,-1,3467.837885,2900,0.139508929,9,7,3055.663453,23100,0.03058104,0,0,0,1400
3,0,1100,-0.216666667,579,4.538860104,-1,3910.244955,2300,0.063172348,8,8,1986.664679,0,0.029360967,0,0,0,572
7,0,701,-0.261203704,925,4.697297297,4,6344.911765,1685.857143,0.128688672,12,9,2783.813976,0,0.044324324,1,0,0,2100
5,0,1500,-0.05,289,4.508650519,4,4251.35249,4100,0.181907308,5,6,2773.207042,0,0.034602076,0,0,0,979
3,0,787,-0.207407407,112,4.741071429,4,4742.857143,1043.5,0.153004535,5,8,2572.240985,0,0.0625,1,0,0,674
1,3488.291667,1900,-0.383333333,512,4.794921875,-1,27838.66667,1900,0.073667228,10,7,7642.631262,10900,0.05078125,0,0,0,1800
2,2432.526316,19100,-0.218181818,403,4.630272953,-1,5757.892383,19100,0.40075188,2,5,3598.299456,19100,0.05707196,0,1,0,1100
3,1897.75,1900,-0.177619048,306,4.362745098,-1,4448.942308,2700,0.126681652,7,9,3121.726649,4000,0.049019608,1,0,0,2700
1,2400,3500,-0.303055556,599,4.592654424,-1,3576.378298,3500,0.088271514,10,4,2950.550805,2400,0.031719533,0,0,1,1400
1,3310.619048,14100,-0.375,168,4.976190476,-1,6706.715328,14100,0.093055556,4,6,4128.269672,12900,0.06547619,0,0,0,2700
5,962.4,3000,-0.257017544,808,4.363861386,-1,6007.278695,5400,0.177146465,28,7,4097.072232,1900,0.056930693,0,0,0,6500
7,1544.79558,583,-0.220299145,1069,4.718428438,-1,3797.747368,1656.6,0.03744252,15,10,2501.297964,12200,0.01777362,0,0,0,814
2,3001.351351,2800,-0.345669427,998,4.332665331,-1,6817.452579,4200,-0.015720463,22,6,4836.347821,12500,0.044088176,0,0,0,5400
1,0,0,-0.3,142,4.274647887,0,0,0,0.114285714,2,5,0,0,0.021126761,1,0,0,575
